Order ID,Order Date,Customer Name,Category,Product,Region,Quantity,Sales,Profit
ORD100445,2025-08-11,Customer_0309,Clothing,T-Shirt,West,5,3843.71,959.98
ORD100575,2025-08-11,Customer_0063,Clothing,Shoes,North,4,8641.59,1817.2
ORD100506,2025-08-12,Customer_0173,Electronics,Smartphone,East,6,162871.92,23899.03
ORD100552,2025-08-12,Customer_0462,Clothing,Jeans,North,6,11931.08,2380.78
ORD100968,2025-08-13,Customer_0055,Electronics,Monitor,North,5,59752.06,12172.92
ORD100217,2025-08-14,Customer_0476,Electronics,Headphones,South,5,17003.47,2905.29
ORD100907,2025-08-14,Customer_0138,Clothing,Jacket,West,4,10854.54,1897.7
ORD100105,2025-08-14,Customer_0455,Clothing,Hoodie,West,7,12923.43,2444.77
ORD100472,2025-08-14,Customer_0483,Clothing,Shoes,South,7,18854.71,3845.37
ORD100897,2025-08-15,Customer_0356,Electronics,Tablet,South,7,168587.44,28202.82
ORD100380,2025-08-15,Customer_0321,Electronics,Laptop,West,7,381735.95,60130.11
ORD100586,2025-08-15,Customer_0114,Electronics,Monitor,South,1,11945.0,1637.95
ORD100956,2025-08-15,Customer_0187,Electronics,Smartphone,North,4,111963.15,13889.46
ORD100828,2025-08-15,Customer_0452,Electronics,Tablet,North,4,99067.09,13550.16
ORD100011,2025-08-16,Customer_0422,Electronics,Laptop,East,4,191580.01,15270.77
ORD100631,2025-08-16,Customer_0389,Furniture,Table,East,5,53360.44,9689.97
ORD100429,2025-08-16,Customer_0126,Electronics,Tablet,North,4,81896.26,8408.8
ORD100725,2025-08-16,Customer_0148,Furniture,Office Chair,North,6,57098.2,10554.75
ORD100344,2025-08-17,Customer_0440,Furniture,Bookshelf,North,6,48025.58,12171.02
ORD100142,2025-08-17,Customer_0109,Electronics,Smartphone,South,6,177525.92,9893.06
ORD100606,2025-08-17,Customer_0286,Furniture,Sofa,East,2,45435.69,7012.82
ORD100540,2025-08-17,Customer_0216,Electronics,Tablet,East,6,124591.61,22447.23
ORD100159,2025-08-18,Customer_0190,Electronics,Tablet,South,7,136219.75,17673.45
ORD100589,2025-08-18,Customer_0349,Electronics,Headphones,South,5,16812.97,2057.48
ORD100351,2025-08-18,Customer_0321,Furniture,Sofa,West,7,192462.12,27286.46
ORD100212,2025-08-19,Customer_0240,Furniture,Sofa,East,2,55627.0,10995.06
ORD100333,2025-08-19,Customer_0075,Electronics,Tablet,South,6,115080.3,15437.73
ORD100689,2025-08-19,Customer_0215,Clothing,Jeans,North,4,6350.69,1261.93
ORD100558,2025-08-19,Customer_0239,Electronics,Smartphone,East,1,31983.46,4768.94
ORD100141,2025-08-20,Customer_0093,Clothing,Jacket,West,2,6461.26,1360.72
ORD100811,2025-08-20,Customer_0475,Clothing,Jeans,North,5,9093.31,2187.62
ORD100427,2025-08-20,Customer_0059,Furniture,Bookshelf,East,7,50060.21,9853.15
ORD100379,2025-08-20,Customer_0486,Clothing,Jacket,North,2,5390.62,1277.88
ORD100400,2025-08-20,Customer_0475,Clothing,Hoodie,West,4,7229.61,1315.7
ORD100495,2025-08-21,Customer_0145,Furniture,Table,North,7,75149.51,12428.97
ORD100381,2025-08-21,Customer_0031,Electronics,Smartphone,South,2,60962.49,5439.38
ORD100564,2025-08-22,Customer_0329,Electronics,Monitor,North,7,104156.03,16848.17
ORD100511,2025-08-23,Customer_0246,Furniture,Table,West,7,69709.65,13769.68
ORD100505,2025-08-24,Customer_0310,Furniture,Office Chair,South,1,9934.54,1305.64
ORD100197,2025-08-25,Customer_0333,Furniture,Bookshelf,East,6,41152.92,7874.86
ORD100222,2025-08-25,Customer_0347,Furniture,Table,East,2,19887.67,4066.12
ORD100846,2025-08-26,Customer_0355,Furniture,Table,West,6,64349.29,11501.05
ORD100502,2025-08-26,Customer_0117,Furniture,Office Chair,East,2,17299.25,4370.26
ORD100277,2025-08-26,Customer_0117,Clothing,Jacket,West,5,13403.97,2486.93
ORD100038,2025-08-27,Customer_0361,Electronics,Laptop,East,7,391534.81,43736.23
ORD100242,2025-08-27,Customer_0147,Clothing,Hoodie,East,1,1976.22,414.59
ORD100650,2025-08-28,Customer_0479,Furniture,Bookshelf,South,6,41296.71,5075.5
ORD100060,2025-08-29,Customer_0255,Electronics,Smartphone,East,7,183858.55,17570.08
ORD100128,2025-08-29,Customer_0210,Clothing,Jeans,East,5,8162.83,1865.4
ORD100100,2025-08-30,Customer_0276,Electronics,Headphones,East,7,22267.41,2565.07
ORD100398,2025-08-30,Customer_0363,Furniture,Office Chair,East,5,43907.84,4494.31
ORD100359,2025-08-30,Customer_0402,Clothing,Jeans,South,6,10484.88,2364.33
ORD100574,2025-08-31,Customer_0147,Furniture,Sofa,North,3,83693.56,15527.93
ORD100801,2025-08-31,Customer_0460,Furniture,Bookshelf,West,5,31044.1,4669.08
ORD100240,2025-09-01,Customer_0082,Electronics,Laptop,North,4,190191.94,20913.92
ORD100674,2025-09-02,Customer_0380,Furniture,Office Chair,East,6,59305.88,10263.66
ORD100868,2025-09-03,Customer_0166,Electronics,Headphones,South,2,6846.92,974.04
ORD100350,2025-09-03,Customer_0056,Furniture,Office Chair,West,7,64481.0,10374.25
ORD100886,2025-09-04,Customer_0003,Electronics,Headphones,North,7,25236.85,2009.55
ORD100404,2025-09-04,Customer_0262,Clothing,Jeans,North,5,8421.19,1518.78
ORD100945,2025-09-04,Customer_0156,Electronics,Tablet,West,5,109662.93,9553.7
ORD100913,2025-09-05,Customer_0046,Furniture,Table,South,3,27268.38,4469.51
ORD100739,2025-09-05,Customer_0260,Furniture,Table,West,1,11366.95,1540.79
ORD100823,2025-09-05,Customer_0417,Electronics,Laptop,North,5,237842.49,38250.54
ORD100205,2025-09-05,Customer_0332,Furniture,Sofa,North,1,24826.29,6092.59
ORD100938,2025-09-05,Customer_0378,Clothing,Jacket,North,4,13521.37,3212.79
ORD100227,2025-09-06,Customer_0431,Clothing,Shoes,East,5,10948.0,2597.46
ORD100730,2025-09-07,Customer_0412,Electronics,Laptop,North,3,176853.73,19636.1
ORD100970,2025-09-08,Customer_0007,Furniture,Desk,North,6,77198.33,15741.73
ORD100640,2025-09-08,Customer_0191,Electronics,Monitor,West,5,61822.68,6805.9
ORD100641,2025-09-08,Customer_0104,Electronics,Smartphone,East,6,154921.87,15523.92
ORD100320,2025-09-09,Customer_0188,Electronics,Monitor,East,5,79591.13,10085.5
ORD100963,2025-09-09,Customer_0391,Electronics,Monitor,West,5,74979.78,10479.89
ORD100377,2025-09-09,Customer_0440,Clothing,Shoes,East,5,12851.68,3313.19
ORD100310,2025-09-10,Customer_0146,Electronics,Headphones,East,5,14896.98,1186.11
ORD100267,2025-09-10,Customer_0051,Furniture,Table,West,6,53940.6,12558.43
ORD100668,2025-09-11,Customer_0066,Electronics,Laptop,West,7,367164.44,37853.98
ORD100117,2025-09-11,Customer_0162,Clothing,Hoodie,North,5,9511.14,2389.16
ORD100824,2025-09-11,Customer_0024,Electronics,Tablet,West,3,61189.84,8479.94
ORD100610,2025-09-11,Customer_0163,Furniture,Sofa,West,7,172796.5,27841.72
ORD100299,2025-09-11,Customer_0049,Furniture,Office Chair,East,7,55880.06,10019.54
ORD100459,2025-09-12,Customer_0383,Electronics,Tablet,North,2,46906.08,3667.67
ORD100263,2025-09-13,Customer_0461,Electronics,Headphones,South,4,12852.45,1191.83
ORD100369,2025-09-13,Customer_0369,Electronics,Headphones,North,3,11782.18,1626.19
ORD100447,2025-09-13,Customer_0343,Clothing,Jacket,North,2,6303.98,1410.58
ORD100508,2025-09-13,Customer_0140,Clothing,Shoes,South,3,7222.52,1449.67
ORD100339,2025-09-13,Customer_0380,Furniture,Table,West,1,11122.92,2121.8
ORD100465,2025-09-15,Customer_0324,Clothing,Jeans,North,4,6673.37,1566.4
ORD100171,2025-09-15,Customer_0318,Furniture,Desk,East,7,75216.09,16919.36
ORD100118,2025-09-15,Customer_0347,Electronics,Smartphone,West,1,27770.81,3336.61
ORD100517,2025-09-15,Customer_0184,Electronics,Smartphone,East,1,28222.2,3170.47
ORD100226,2025-09-15,Customer_0493,Electronics,Smartphone,North,6,206056.15,40565.82
ORD100664,2025-09-16,Customer_0083,Electronics,Headphones,East,3,12050.23,1726.65
ORD100165,2025-09-16,Customer_0090,Electronics,Smartphone,South,1,31334.1,6336.31
ORD100855,2025-09-16,Customer_0380,Electronics,Headphones,South,1,3349.83,244.86
ORD100594,2025-09-17,Customer_0394,Electronics,Monitor,West,7,109169.49,11917.19
ORD100323,2025-09-17,Customer_0288,Furniture,Bookshelf,South,1,6612.26,1038.88
ORD100322,2025-09-17,Customer_0354,Furniture,Office Chair,South,2,19234.74,4152.37
ORD100882,2025-09-17,Customer_0264,Furniture,Bookshelf,North,5,38560.55,6437.13
ORD100648,2025-09-17,Customer_0260,Furniture,Desk,East,5,65443.23,11861.25
ORD100867,2025-09-17,Customer_0329,Electronics,Tablet,West,4,100068.36,12804.98
ORD100687,2025-09-17,Customer_0451,Furniture,Office Chair,East,1,8980.98,1916.85
ORD100434,2025-09-18,Customer_0496,Electronics,Monitor,East,3,43108.69,5608.68
ORD100683,2025-09-18,Customer_0111,Electronics,Laptop,West,5,268185.07,37601.62
ORD100435,2025-09-18,Customer_0278,Electronics,Headphones,South,6,20536.95,1632.71
ORD100549,2025-09-18,Customer_0465,Furniture,Desk,South,2,20786.17,3307.61
ORD100235,2025-09-19,Customer_0324,Electronics,Tablet,North,2,45312.89,4111.59
ORD100829,2025-09-19,Customer_0431,Furniture,Bookshelf,East,1,6839.92,602.81
ORD100852,2025-09-20,Customer_0227,Furniture,Table,East,4,42085.07,7918.32
ORD100121,2025-09-20,Customer_0257,Clothing,Shoes,West,6,16790.71,3918.04
ORD100318,2025-09-20,Customer_0122,Electronics,Smartphone,North,4,108374.96,11801.25
ORD100052,2025-09-20,Customer_0158,Clothing,T-Shirt,East,6,5167.69,1110.68
ORD100064,2025-09-20,Customer_0276,Electronics,Tablet,West,1,21265.59,2384.91
ORD100178,2025-09-21,Customer_0344,Electronics,Laptop,West,2,106427.5,14898.92
ORD100158,2025-09-21,Customer_0369,Clothing,Jeans,East,5,8731.9,1816.23
ORD100406,2025-09-21,Customer_0125,Clothing,Shoes,North,5,10714.8,2040.62
ORD100899,2025-09-22,Customer_0252,Electronics,Headphones,South,7,23718.22,4227.31
ORD100460,2025-09-23,Customer_0492,Electronics,Headphones,South,1,3276.58,425.97
ORD100305,2025-09-23,Customer_0294,Furniture,Office Chair,North,6,61273.49,9752.06
ORD100264,2025-09-23,Customer_0266,Furniture,Office Chair,South,1,9449.61,1768.15
ORD100836,2025-09-24,Customer_0211,Furniture,Table,East,5,51034.33,10880.95
ORD100308,2025-09-24,Customer_0438,Electronics,Monitor,West,6,85379.24,9044.84
ORD100851,2025-09-25,Customer_0462,Electronics,Tablet,West,4,85409.53,6528.79
ORD100494,2025-09-25,Customer_0005,Electronics,Monitor,West,5,73049.59,6432.13
ORD100837,2025-09-25,Customer_0140,Clothing,Shoes,South,6,16179.79,3633.56
ORD100150,2025-09-26,Customer_0340,Electronics,Monitor,East,3,36481.66,4172.7
ORD100516,2025-09-26,Customer_0465,Electronics,Headphones,West,5,19471.32,2129.83
ORD100466,2025-09-26,Customer_0499,Electronics,Laptop,East,4,201562.97,20110.5
ORD100880,2025-09-26,Customer_0393,Electronics,Monitor,West,4,51671.54,4359.95
ORD100987,2025-09-27,Customer_0331,Furniture,Table,South,4,40921.7,6314.29
ORD100817,2025-09-27,Customer_0023,Furniture,Desk,West,6,77612.19,17639.69
ORD100714,2025-09-27,Customer_0337,Furniture,Bookshelf,West,2,15826.14,3379.27
ORD100272,2025-09-27,Customer_0028,Clothing,Jeans,North,7,12213.66,2597.89
ORD100028,2025-09-28,Customer_0489,Furniture,Table,West,5,42516.68,8238.28
ORD100012,2025-09-28,Customer_0437,Clothing,Hoodie,North,3,4735.6,571.27
ORD100077,2025-09-28,Customer_0480,Clothing,T-Shirt,West,7,5972.92,1286.41
ORD100932,2025-09-28,Customer_0372,Clothing,Hoodie,East,5,9271.57,2354.38
ORD100475,2025-09-28,Customer_0354,Furniture,Sofa,West,6,145980.72,22162.65
ORD100215,2025-09-29,Customer_0090,Furniture,Sofa,South,6,159992.97,36834.87
ORD100936,2025-09-29,Customer_0409,Electronics,Laptop,North,2,125504.02,19717.08
ORD100326,2025-09-30,Customer_0156,Furniture,Bookshelf,North,7,43075.4,5368.22
ORD100927,2025-09-30,Customer_0111,Electronics,Headphones,West,3,11212.17,1194.11
ORD100476,2025-09-30,Customer_0139,Clothing,Jacket,East,4,10954.88,2822.96
ORD100598,2025-09-30,Customer_0277,Electronics,Monitor,North,3,48082.52,5591.82
ORD100869,2025-10-02,Customer_0459,Clothing,Jacket,West,2,5955.18,1138.79
ORD100032,2025-10-02,Customer_0041,Electronics,Tablet,North,2,45764.99,5803.89
ORD100994,2025-10-02,Customer_0214,Furniture,Desk,South,2,23552.88,3817.65
ORD100262,2025-10-03,Customer_0331,Clothing,Jacket,West,6,18126.37,4605.16
ORD100426,2025-10-04,Customer_0077,Furniture,Desk,East,4,53947.8,9899.21
ORD100401,2025-10-04,Customer_0234,Electronics,Smartphone,North,1,28093.66,4605.65
ORD100030,2025-10-04,Customer_0334,Electronics,Headphones,West,4,12815.14,1619.11
ORD100072,2025-10-04,Customer_0324,Electronics,Tablet,East,1,22210.35,2837.47
ORD100805,2025-10-04,Customer_0186,Furniture,Desk,North,2,27353.99,5004.62
ORD100911,2025-10-04,Customer_0053,Furniture,Table,West,5,50530.22,11809.26
ORD100483,2025-10-05,Customer_0104,Furniture,Office Chair,North,5,47587.35,8209.18
ORD100525,2025-10-05,Customer_0147,Clothing,Jeans,East,6,10254.44,2219.92
ORD100831,2025-10-06,Customer_0094,Electronics,Smartphone,West,7,239077.7,33132.8
ORD100924,2025-10-06,Customer_0163,Clothing,Jacket,North,7,21173.8,5429.01
ORD100198,2025-10-06,Customer_0127,Clothing,Hoodie,West,3,5555.0,871.38
ORD100129,2025-10-07,Customer_0401,Electronics,Headphones,East,3,11135.48,1312.72
ORD100692,2025-10-07,Customer_0382,Furniture,Office Chair,North,1,8453.66,1627.28
ORD100985,2025-10-08,Customer_0457,Furniture,Office Chair,West,1,9725.62,2107.51
ORD100538,2025-10-08,Customer_0417,Electronics,Laptop,South,6,360882.68,51584.26
ORD100894,2025-10-08,Customer_0310,Electronics,Headphones,North,1,3917.27,499.06
ORD100266,2025-10-08,Customer_0210,Furniture,Sofa,North,2,49127.51,9162.24
ORD100024,2025-10-08,Customer_0142,Electronics,Smartphone,North,7,221110.75,23320.88
ORD100372,2025-10-09,Customer_0325,Electronics,Monitor,West,1,13392.85,1357.43
ORD100520,2025-10-10,Customer_0046,Electronics,Smartphone,North,6,194291.15,36542.63
ORD100856,2025-10-10,Customer_0455,Electronics,Laptop,North,7,400562.95,54127.1
ORD100888,2025-10-10,Customer_0326,Electronics,Headphones,South,4,15132.94,1379.76
ORD100820,2025-10-11,Customer_0235,Electronics,Headphones,South,5,18749.12,2299.57
ORD100996,2025-10-11,Customer_0132,Electronics,Headphones,North,7,22753.7,4356.79
ORD100402,2025-10-11,Customer_0051,Clothing,T-Shirt,West,4,3066.98,776.27
ORD100515,2025-10-12,Customer_0005,Electronics,Tablet,North,2,48076.51,6133.79
ORD100910,2025-10-13,Customer_0303,Electronics,Monitor,East,7,104074.16,4507.05
ORD100176,2025-10-13,Customer_0233,Electronics,Headphones,East,5,16649.94,1085.61
ORD100209,2025-10-13,Customer_0109,Electronics,Tablet,South,7,143700.6,9343.29
ORD100183,2025-10-14,Customer_0344,Clothing,T-Shirt,East,5,4570.69,1023.24
ORD100303,2025-10-14,Customer_0279,Furniture,Office Chair,East,6,61929.99,9494.6
ORD100470,2025-10-15,Customer_0280,Clothing,T-Shirt,West,5,4736.11,883.21
ORD100471,2025-10-15,Customer_0125,Electronics,Tablet,West,3,60833.51,6045.23
ORD100137,2025-10-15,Customer_0380,Furniture,Table,South,4,42425.29,6671.63
ORD100286,2025-10-15,Customer_0081,Electronics,Tablet,West,3,57064.16,8309.59
ORD100213,2025-10-15,Customer_0417,Furniture,Office Chair,South,7,71900.77,9008.72
ORD100486,2025-10-15,Customer_0152,Clothing,Jacket,East,7,18673.52,4281.77
ORD100934,2025-10-16,Customer_0029,Furniture,Bookshelf,North,7,47232.14,6205.1
ORD100269,2025-10-16,Customer_0201,Electronics,Laptop,North,3,150263.55,20706.51
ORD100764,2025-10-16,Customer_0274,Furniture,Desk,North,4,49953.29,8457.27
ORD100405,2025-10-17,Customer_0315,Electronics,Tablet,East,6,141290.49,18687.5
ORD100033,2025-10-17,Customer_0196,Electronics,Monitor,East,6,86355.23,7280.67
ORD100120,2025-10-18,Customer_0361,Furniture,Table,West,2,20681.83,4908.68
ORD100040,2025-10-18,Customer_0110,Furniture,Sofa,East,7,155815.25,29569.74
ORD100247,2025-10-18,Customer_0113,Furniture,Sofa,North,7,192111.45,27040.93
ORD100174,2025-10-18,Customer_0310,Electronics,Monitor,South,4,57373.18,5889.03
ORD100451,2025-10-19,Customer_0354,Clothing,Jeans,East,5,8065.22,2139.9
ORD100219,2025-10-19,Customer_0453,Furniture,Office Chair,West,5,46088.71,5324.79
ORD100025,2025-10-19,Customer_0203,Furniture,Office Chair,North,4,37940.04,7759.67
ORD100110,2025-10-20,Customer_0076,Electronics,Laptop,South,5,282060.98,33869.9
ORD100009,2025-10-20,Customer_0398,Furniture,Sofa,North,7,178355.78,37486.43
ORD100088,2025-10-20,Customer_0047,Furniture,Desk,North,2,25444.4,4786.46
ORD100588,2025-10-20,Customer_0022,Electronics,Smartphone,South,4,137128.04,12429.11
ORD100952,2025-10-21,Customer_0460,Furniture,Sofa,East,6,131323.48,14050.77
ORD100796,2025-10-21,Customer_0083,Clothing,Shoes,West,4,9393.93,1779.16
ORD100690,2025-10-22,Customer_0462,Electronics,Laptop,West,7,437368.03,61554.55
ORD100536,2025-10-22,Customer_0102,Clothing,Jacket,East,3,9438.25,2195.39
ORD100696,2025-10-24,Customer_0221,Furniture,Office Chair,South,1,9764.54,2162.35
ORD100840,2025-10-24,Customer_0401,Furniture,Sofa,East,5,122513.54,18510.09
ORD100061,2025-10-25,Customer_0149,Electronics,Smartphone,North,7,213078.99,38088.64
ORD100163,2025-10-27,Customer_0380,Furniture,Table,East,1,10479.07,1710.64
ORD100010,2025-10-27,Customer_0120,Furniture,Desk,North,5,60005.01,7826.58
ORD100180,2025-10-27,Customer_0305,Electronics,Tablet,West,1,23546.81,1927.13
ORD100724,2025-10-28,Customer_0052,Furniture,Table,East,1,8979.64,1526.73
ORD100645,2025-10-28,Customer_0430,Electronics,Smartphone,North,6,163253.27,15923.99
ORD100873,2025-10-29,Customer_0481,Furniture,Bookshelf,North,6,38877.38,5549.84
ORD100959,2025-10-29,Customer_0233,Electronics,Smartphone,East,4,135583.24,10585.14
ORD100500,2025-10-29,Customer_0064,Clothing,Jacket,West,2,6510.1,1677.01
ORD100016,2025-10-29,Customer_0465,Electronics,Monitor,West,4,54430.72,6109.69
ORD100676,2025-10-29,Customer_0358,Clothing,Hoodie,North,3,5088.67,1346.16
ORD100131,2025-10-29,Customer_0268,Furniture,Bookshelf,North,7,46921.74,8587.33
ORD100557,2025-10-29,Customer_0175,Electronics,Monitor,West,1,12694.62,1271.7
ORD100021,2025-10-30,Customer_0376,Furniture,Sofa,East,6,158902.48,19615.55
ORD100184,2025-10-30,Customer_0277,Clothing,Jeans,South,1,1851.42,366.73
ORD100951,2025-10-30,Customer_0186,Furniture,Bookshelf,South,1,6340.13,917.44
ORD100642,2025-10-30,Customer_0023,Electronics,Laptop,West,6,378938.7,39221.65
ORD100001,2025-10-31,Customer_0073,Electronics,Tablet,East,2,44635.52,2463.23
ORD100008,2025-10-31,Customer_0500,Clothing,Jeans,East,4,7366.06,1827.33
ORD100618,2025-11-01,Customer_0030,Electronics,Tablet,East,4,99106.25,2068.21
ORD100755,2025-11-01,Customer_0361,Electronics,Smartphone,West,2,53628.38,6389.92
ORD100920,2025-11-03,Customer_0337,Electronics,Smartphone,South,2,58837.13,6637.01
ORD100835,2025-11-03,Customer_0467,Furniture,Desk,East,2,26948.75,5672.07
ORD100368,2025-11-04,Customer_0305,Clothing,Hoodie,North,5,10024.92,2410.85
ORD100331,2025-11-04,Customer_0023,Electronics,Monitor,West,4,55581.51,6185.25
ORD100329,2025-11-04,Customer_0041,Furniture,Desk,East,3,37917.49,4122.86
ORD100276,2025-11-06,Customer_0155,Furniture,Office Chair,North,5,49578.48,9143.23
ORD100268,2025-11-06,Customer_0118,Furniture,Table,West,3,27160.13,5464.52
ORD100065,2025-11-06,Customer_0357,Electronics,Monitor,East,7,90364.79,13562.44
ORD100590,2025-11-06,Customer_0214,Electronics,Tablet,East,6,126344.82,6229.12
ORD100234,2025-11-07,Customer_0450,Furniture,Table,East,4,34654.78,7493.77
ORD100185,2025-11-07,Customer_0307,Electronics,Tablet,North,6,146727.76,20144.58
ORD100059,2025-11-08,Customer_0469,Electronics,Tablet,South,1,22095.44,3141.49
ORD100577,2025-11-08,Customer_0323,Electronics,Headphones,North,3,11064.36,1491.06
ORD100693,2025-11-09,Customer_0055,Furniture,Office Chair,West,2,16909.56,3091.82
ORD100957,2025-11-09,Customer_0175,Furniture,Table,North,6,61047.08,11820.92
ORD100746,2025-11-09,Customer_0119,Clothing,Jacket,South,6,16062.47,3391.64
ORD100643,2025-11-09,Customer_0265,Electronics,Laptop,North,2,101180.04,14685.74
ORD100566,2025-11-10,Customer_0116,Furniture,Desk,West,3,39659.62,8414.27
ORD100922,2025-11-10,Customer_0398,Furniture,Office Chair,West,2,19183.92,2964.18
ORD100399,2025-11-10,Customer_0448,Clothing,Jeans,East,1,1853.62,496.66
ORD100355,2025-11-10,Customer_0275,Electronics,Headphones,South,7,25911.57,958.52
ORD100625,2025-11-10,Customer_0001,Furniture,Desk,West,6,80964.03,10626.87
ORD100428,2025-11-10,Customer_0431,Clothing,Jacket,North,7,18988.95,5172.3
ORD100748,2025-11-10,Customer_0462,Furniture,Bookshelf,North,3,18534.7,3853.08
ORD100479,2025-11-11,Customer_0273,Clothing,Shoes,South,1,2825.91,526.87
ORD100295,2025-11-12,Customer_0474,Electronics,Headphones,West,3,9859.33,794.05
ORD100850,2025-11-12,Customer_0256,Furniture,Bookshelf,South,6,36345.92,8272.48
ORD100152,2025-11-12,Customer_0177,Electronics,Headphones,East,3,10518.68,906.51
ORD100238,2025-11-12,Customer_0127,Electronics,Laptop,East,5,251597.45,22374.08
ORD100699,2025-11-12,Customer_0295,Electronics,Headphones,West,2,6210.08,964.12
ORD100802,2025-11-15,Customer_0179,Electronics,Laptop,South,6,310960.23,37161.78
ORD100637,2025-11-15,Customer_0164,Furniture,Table,East,6,57746.85,10891.8
ORD100619,2025-11-15,Customer_0135,Clothing,T-Shirt,East,3,2574.46,639.73
ORD100119,2025-11-16,Customer_0439,Clothing,Shoes,North,4,9423.31,2277.25
ORD100679,2025-11-16,Customer_0450,Clothing,Hoodie,East,4,6267.28,1161.01
ORD100553,2025-11-16,Customer_0219,Furniture,Table,North,3,28950.57,4451.8
ORD100439,2025-11-16,Customer_0489,Furniture,Table,East,2,18030.98,3995.68
ORD100273,2025-11-17,Customer_0259,Clothing,Jacket,North,1,3010.54,789.46
ORD100207,2025-11-17,Customer_0456,Electronics,Monitor,East,1,15380.34,1994.53
ORD100124,2025-11-19,Customer_0422,Electronics,Headphones,North,4,14966.93,417.94
ORD100229,2025-11-19,Customer_0177,Clothing,Jeans,North,1,1681.38,433.19
ORD100029,2025-11-20,Customer_0443,Furniture,Bookshelf,South,5,32605.52,5026.73
ORD100452,2025-11-20,Customer_0416,Furniture,Table,West,3,33475.54,6663.23
ORD100928,2025-11-21,Customer_0102,Furniture,Desk,South,4,42546.76,8305.45
ORD100889,2025-11-21,Customer_0492,Electronics,Headphones,North,3,11997.54,1222.08
ORD100660,2025-11-21,Customer_0480,Furniture,Table,West,3,34382.06,5495.12
ORD100695,2025-11-22,Customer_0118,Electronics,Headphones,West,3,9442.5,1922.43
ORD100167,2025-11-22,Customer_0341,Electronics,Laptop,West,6,361058.61,38062.12
ORD100015,2025-11-22,Customer_0424,Electronics,Headphones,South,1,3938.13,543.83
ORD100998,2025-11-23,Customer_0195,Electronics,Smartphone,North,2,51718.61,6926.94
ORD100762,2025-11-23,Customer_0349,Electronics,Monitor,North,2,26612.23,2282.07
ORD100978,2025-11-24,Customer_0373,Electronics,Tablet,North,4,86129.55,7779.02
ORD100449,2025-11-25,Customer_0387,Electronics,Headphones,West,5,19771.95,2596.28
ORD100315,2025-11-25,Customer_0073,Clothing,T-Shirt,East,2,1754.34,283.96
ORD100723,2025-11-25,Customer_0054,Electronics,Headphones,West,1,3546.78,624.77
ORD100780,2025-11-26,Customer_0156,Furniture,Table,East,6,59442.73,10580.28
ORD100788,2025-11-26,Customer_0162,Furniture,Bookshelf,North,7,51793.69,8562.52
ORD100228,2025-11-27,Customer_0215,Electronics,Headphones,North,7,26810.74,3163.32
ORD100417,2025-11-29,Customer_0357,Electronics,Headphones,South,6,19086.65,2062.87
ORD100964,2025-11-29,Customer_0480,Electronics,Smartphone,South,2,51660.83,9157.03
ORD100182,2025-11-29,Customer_0017,Electronics,Laptop,North,4,190865.31,16425.67
ORD100292,2025-11-30,Customer_0311,Electronics,Laptop,West,3,142506.47,19013.24
ORD100480,2025-11-30,Customer_0099,Furniture,Office Chair,North,7,59283.99,7864.74
ORD100983,2025-11-30,Customer_0111,Electronics,Tablet,North,2,39973.45,5822.09
ORD100034,2025-11-30,Customer_0068,Clothing,Shoes,South,4,8548.73,1942.47
ORD100716,2025-12-02,Customer_0023,Clothing,Hoodie,East,2,3945.19,872.64
ORD100275,2025-12-02,Customer_0454,Furniture,Office Chair,West,2,17367.03,2484.73
ORD100020,2025-12-02,Customer_0161,Electronics,Smartphone,West,5,151146.16,22189.12
ORD100253,2025-12-02,Customer_0041,Clothing,Jacket,East,1,3037.0,453.23
ORD100607,2025-12-02,Customer_0057,Electronics,Laptop,West,7,421989.26,66827.25
ORD100853,2025-12-02,Customer_0236,Electronics,Smartphone,East,7,206872.07,20422.37
ORD100444,2025-12-03,Customer_0342,Electronics,Laptop,West,3,180437.37,14349.36
ORD100671,2025-12-03,Customer_0375,Electronics,Smartphone,East,1,27612.79,4232.92
ORD100362,2025-12-04,Customer_0427,Furniture,Desk,South,1,10686.78,1997.65
ORD100921,2025-12-04,Customer_0356,Clothing,Shoes,North,7,19878.88,4430.99
ORD100729,2025-12-04,Customer_0178,Electronics,Monitor,East,2,30490.1,4836.88
ORD100781,2025-12-07,Customer_0139,Furniture,Bookshelf,East,7,53423.8,7007.03
ORD100757,2025-12-07,Customer_0049,Furniture,Bookshelf,North,1,7877.06,1115.91
ORD100225,2025-12-07,Customer_0158,Electronics,Tablet,West,5,94228.18,11849.22
ORD100237,2025-12-08,Customer_0161,Electronics,Laptop,East,7,371511.37,43388.92
ORD100710,2025-12-08,Customer_0313,Furniture,Office Chair,West,2,19911.29,3549.27
ORD100166,2025-12-08,Customer_0295,Clothing,Shoes,East,7,15197.59,2962.6
ORD100014,2025-12-09,Customer_0164,Electronics,Smartphone,West,6,171411.76,26309.07
ORD100946,2025-12-09,Customer_0272,Electronics,Smartphone,South,3,90773.73,14448.78
ORD100410,2025-12-09,Customer_0426,Electronics,Smartphone,West,5,148724.23,6236.55
ORD100986,2025-12-10,Customer_0160,Furniture,Office Chair,South,2,15634.51,3081.13
ORD100411,2025-12-10,Customer_0485,Electronics,Monitor,East,7,85987.81,11000.76
ORD100795,2025-12-10,Customer_0141,Electronics,Smartphone,West,4,107297.88,17834.46
